pl_name,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_teff,st_met,Habitability,st_spectype_A1 IV-V,st_spectype_A2 V,st_spectype_A5,st_spectype_A5 V,st_spectype_A5V,st_spectype_A7 V,st_spectype_A8,st_spectype_A8 V,st_spectype_Am C,st_spectype_B,st_spectype_B9.5-A0,st_spectype_F,st_spectype_F V,st_spectype_F0,st_spectype_F0 IV,st_spectype_F1 V,st_spectype_F2,st_spectype_F2 V,st_spectype_F3 V,st_spectype_F4,st_spectype_F4 V,st_spectype_F5,st_spectype_F5 IV,st_spectype_F5 V,st_spectype_F5-F8 V,st_spectype_F5V,st_spectype_F6,st_spectype_F6 IV,st_spectype_F6 IV-V,st_spectype_F6 V,st_spectype_F7,st_spectype_F7 V,st_spectype_F7/F8V,st_spectype_F7V,st_spectype_F8,st_spectype_F8 IV,st_spectype_F8 IV/V,st_spectype_F8 V,st_spectype_F8 V CH+0.4,st_spectype_F8/G0 IV/V,st_spectype_F8/G0 V,st_spectype_F9,st_spectype_F9 IV,st_spectype_F9 V,st_spectype_F9.5 V,st_spectype_G,st_spectype_G V,st_spectype_G0,st_spectype_G0 IV,st_spectype_G0 V,st_spectype_G0 VI,st_spectype_G0/1 V,st_spectype_G0/2 V,st_spectype_G0/F9 V,st_spectype_G0V,st_spectype_G0Vvar,st_spectype_G1,st_spectype_G1 IV,st_spectype_G1 V,st_spectype_G1-1.5 V,st_spectype_G1.5 V,st_spectype_G2,st_spectype_G2 IV,st_spectype_G2 V,st_spectype_G2/3 V,st_spectype_G2/3V,st_spectype_G2/G3,st_spectype_G2/G3 IV/V,st_spectype_G2/G3 V,st_spectype_G2V,st_spectype_G3,st_spectype_G3 III,st_spectype_G3 IV,st_spectype_G3 IV-V,st_spectype_G3 IV/V,st_spectype_G3 V,st_spectype_G3/5 V,st_spectype_G3/5V,st_spectype_G3/G5 V,st_spectype_G3V,st_spectype_G4,st_spectype_G4 II-III,st_spectype_G4 IV,st_spectype_G4 V,st_spectype_G5,st_spectype_G5 III,st_spectype_G5 III/IV,st_spectype_G5 IV,st_spectype_G5 IV/V,st_spectype_G5 V,st_spectype_G5IV,st_spectype_G5V,st_spectype_G6,st_spectype_G6 III,st_spectype_G6 IV,st_spectype_G6 V,st_spectype_G6/8 V,st_spectype_G7,st_spectype_G7 III,st_spectype_G7 IV,st_spectype_G7 IV-V,st_spectype_G7 IV/V,st_spectype_G7 V,st_spectype_G7 V Fe-1 CH-0.5,st_spectype_G8,st_spectype_G8 III,st_spectype_G8 III/IV,st_spectype_G8 IV,st_spectype_G8 IV (+ G),st_spectype_G8 IV/V,st_spectype_G8 V,st_spectype_G8 V+,st_spectype_G8.5V,st_spectype_G8/9 IV,st_spectype_G8/G9,st_spectype_G8/K0,st_spectype_G8/K0 III,st_spectype_G8/K0 IV,st_spectype_G8V,st_spectype_G9,st_spectype_G9 III,st_spectype_G9 IV,st_spectype_G9 IV-V,st_spectype_G9 V,st_spectype_G9 V CN+1,st_spectype_G9/K0,st_spectype_K,st_spectype_K V,st_spectype_K0,st_spectype_K0 III,st_spectype_K0 III-IV,st_spectype_K0 III/IV,st_spectype_K0 IV,st_spectype_K0 IV-V,st_spectype_K0 IV/V,st_spectype_K0 V,st_spectype_K0.0 V,st_spectype_K0.5 V,st_spectype_K0/1 III,st_spectype_K0IIIvar,st_spectype_K0V,st_spectype_K1,st_spectype_K1 III,st_spectype_K1 IIIb Fe-0.5,st_spectype_K1 IIIb-IV,st_spectype_K1 IV,st_spectype_K1 IV-V,st_spectype_K1 V,st_spectype_K1 V(P),st_spectype_K1-K2,st_spectype_K1.5 III,st_spectype_K1.5 V,st_spectype_K1/2 V,st_spectype_K1/2III,st_spectype_K1/2V,st_spectype_K1/K2 V,st_spectype_K1III(+M),st_spectype_K1V,st_spectype_K2,st_spectype_K2 II,st_spectype_K2 III,st_spectype_K2 III/ IV,st_spectype_K2 IV,st_spectype_K2 V,st_spectype_K2.5 V,st_spectype_K2III,st_spectype_K2V,st_spectype_K3,st_spectype_K3 III,st_spectype_K3 IV,st_spectype_K3 V,st_spectype_K3.5 V,st_spectype_K3/4 IV,st_spectype_K3V,st_spectype_K4,st_spectype_K4 III,st_spectype_K4 V,st_spectype_K4.5,st_spectype_K4.5 V,st_spectype_K4/5 V,st_spectype_K5,st_spectype_K5 III,st_spectype_K5 V,st_spectype_K5.5,st_spectype_K5/M0V,st_spectype_K6,st_spectype_K6 V,st_spectype_K6-K7,st_spectype_K7,st_spectype_K7 V,st_spectype_K7-M0 V,st_spectype_K7.5 V,st_spectype_K7/M0 V,st_spectype_K7V,st_spectype_K8 V,st_spectype_K9 V,st_spectype_K9 V/M0 V,st_spectype_M,st_spectype_M 4.5V,st_spectype_M V,st_spectype_M(3.5+/-0.5) V,st_spectype_M(6.1 +/- 0.7) V,st_spectype_M0,st_spectype_M0 III,st_spectype_M0 V,st_spectype_M0.0,st_spectype_M0.0 V,st_spectype_M0.5,st_spectype_M0.5 V,st_spectype_M0.5+/-0.5 V,st_spectype_M0.5-1.0 V,st_spectype_M1,st_spectype_M1 III,st_spectype_M1 V,st_spectype_M1.0,st_spectype_M1.0 V,st_spectype_M1.0+/-0.5,st_spectype_M1.5,st_spectype_M1.5 V,st_spectype_M2,st_spectype_M2 III,st_spectype_M2 V,st_spectype_M2+/-0.5,st_spectype_M2.0 V,st_spectype_M2.0V,st_spectype_M2.5,st_spectype_M2.5 III,st_spectype_M2.5 V,st_spectype_M2.5V,st_spectype_M2.5e,st_spectype_M2/3 V,st_spectype_M2V,st_spectype_M3,st_spectype_M3 V,st_spectype_M3+/-1,st_spectype_M3.0,st_spectype_M3.0 V,st_spectype_M3.0V,st_spectype_M3.5,st_spectype_M3.5 V,st_spectype_M4,st_spectype_M4 &#177 0.5 V,st_spectype_M4 V,st_spectype_M4+/-0.5,st_spectype_M4.0,st_spectype_M4.0 V,st_spectype_M4.5 V,st_spectype_M4.5+/-0.5,st_spectype_M5,st_spectype_M5 V,st_spectype_M5.0 V,st_spectype_M5.5 V,st_spectype_M5.5+/-0.5,st_spectype_M5V,st_spectype_M6 V,st_spectype_M7.0 V,st_spectype_m3 V,pl_eqt_norm,pl_rade_norm,pl_bmasse_norm,pl_orbper_norm,st_teff_norm,st_met_norm,Habitability_Score,Stellar_Compatibility
HIP 12961 b,114.4188,13.2,57.435,285.48886,3901.0,-0.14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03953457033563902,0.42536147581851413,0.012734806391783626,1.4242607220297679e-07,0.0422427652733119,0.5512820512820512,2.5198736178192487,1.4909607139912606
HD 11755 b,1789.3829,12.8,433.70001,848.4906,4312.0,-0.74,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1177966065191868,0.4120658135283364,0.1992191782099998,1.0784086845617178e-06,0.05876205787781351,0.16666666666666669,2.7878436561353364,1.2254287245444804
HD 115954 b,2685.65,12.6,3700.0,147.90128,5957.0,0.34,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020408725068505797,0.40541798238324744,0.2990062764080056,9.203533041427985e-06,0.12487942122186495,0.8589743589743589,2.8497124050816236,1.2659050622475059
HIP 97233 b,6098.1736,12.1,1062.2651,313.86461,5020.0,0.29,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04347904122348265,0.38879840452052516,0.6789441627548458,2.642003436504523e-06,0.08721864951768489,0.8269230769230769,2.8405519325068473,1.260295572594608
HD 95872 b,1188.6842,13.0,4375.0,97.633371,5312.0,0.41,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013421057653784686,0.41871364467342526,0.13233958376285962,1.0882637519790588e-05,0.09895498392282957,0.9038461538461537,2.663429270012899,1.195108830076676
TOI-1470 b,7.32,2.18,2.527093,660.57708,3709.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09167502703416101,0.05906597972411501,0.0008108180266092515,5.839238808580652e-09,0.034525723472668815,0.641025641025641,2.186077548257554,1.3935000824470278
V1298 Tau b,203.41018,10.27,24.1396,609.64599,5050.0,0.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08459517181302523,0.32797074954296157,0.022642780894960243,5.960169405649641e-08,0.08842443729903536,0.7051282051282051,2.5236331395499825,1.3832962321708302
HD 22946 d,26.57,2.607,47.42489,528.26352,6169.0,-0.08,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0732823154587154,0.07325909921887984,0.0029540425634818094,1.1752530104756599e-07,0.13340032154340836,0.5897435897435896,2.2828957787844857,1.5436567317998187
WASP-70 A b,187.512,13.047,3.7130203,1269.3885,5763.0,-0.006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17630499883672968,0.42027588499252116,0.02087273572781133,8.789306720347279e-09,0.11708199356913183,0.6371794871794871,2.7345356131261944,1.4799025063896447
HAT-P-18 b,62.61,11.153,5.508023,776.16119,4803.0,0.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10774220259753169,0.35732092404852916,0.00696660424186555,1.3254487568114635e-08,0.0784967845659164,0.7051282051282051,2.550526515453843,1.3733685794377113
HD 86226 c,7.25,2.16,3.98442,1199.0817,5863.0,0.018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16653175492890543,0.05840119660960612,0.0008030244828388059,9.464430352489897e-09,0.12110128617363343,0.6525641025641025,2.346837262194984,1.468537183609531
XO-4 b,451.3186,14.011,4.12508,1475.6144,6397.0,-0.04,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20497215508350203,0.4523184311118497,0.05024399692827492,9.81433085015876e-09,0.14256430868167203,0.6153846153846153,2.8500988918052985,1.5271796932970567
HATS-6 b,101.38777,11.187,3.3252725,710.50239,3724.0,0.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09861507027043029,0.3584510553431942,0.011283979210655189,7.82475995374691e-09,0.035128617363344036,0.7692307692307692,2.503478722187624,1.2658978481325749
