P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P.Habitable,Habitability_Score
1.99538,4.6394796,0.088504021,0,11.800079335651187
2.78008,441.78092,0.102199455,0,10.14448987036887
2.85855,696.04333,0.102199455,0,10.134615701139152
2.93702,8.9432821,0.236,0,4.577769303579819
2.56709,7.1159697,0.0697484,0,14.726792585589132
2.63435,7.4354,0.2311586,0,4.70563444100035
3.67688,13.09649,0.13355661,0,7.759431397303476
2.27563,5.7992597,0.066825255,0,15.403841054515173
4.21496,16.51421,0.22136582,0,4.754659412456354
2.82492,8.3714933,0.037908514,0,26.73329065404877
2.79129,8.2029943,0.031478596,0,32.12587488328309
2.23079,5.6065874,0.093783064,0,11.111177733033434
2.63435,7.4354,0.051278637,0,19.880898648097546
2.27563,5.7992597,0.12176701,0,8.651843734383963
1.09858,651.54741,0.10314382,0,10.605466332004074
1.98417,435.42436,0.1360554,0,7.853936227396851
4.02439,15.266637,0.065598053,0,15.492839753162983
3.38542,11.383095,0.36310187,0,3.049432382738362
2.38773,6.2925768,0.039570647,0,25.690065074537298
2.86976,8.5983448,0.15385373,0,6.848141118623464
2.17474,5.369523,0.10827565,0,9.695511961352075
3.8114,13.920316,0.16098909,0,6.4739718293922985
3.46389,11.834665,0.16021168,0,6.5304349453692945
2.36531,6.1925912,0.10721498,0,9.749832421486458
1.50214,2.8648744,0.044697959,0,23.038103085936577
2.83613,8.4279728,0.11507542,0,9.042546222285804
14.61784,212.30911,0.04852,0,20.678467267987113
1.71513,4.1889731,0.073460135,0,14.195871697225865
1.9057,3.8488971,0.085255363,0,12.254208953241465
1.99538,4.1603686,0.10331715,0,10.180092875208135
2.90339,8.7701168,0.15221758,0,6.91396837809027
1.9057,4.2910395,0.056899678,0,18.099533464304685
2.08506,4.999023,0.12363896,0,8.567667950186795
2.64556,7.4891982,0.14968125,0,7.058855306745248
6.5018,34.470737,0.49836502,0,2.160364937525716
1.32278,2.3086002,0.066375826,0,15.821709496684639
2.58951,7.2218056,0.17221574,0,6.1928436144173995
1.43488,2.6505029,0.042733722,0,24.097645594753335
0.86317,0.57352358,0.033599748,0,30.920648315689128
3.30695,10.938769,0.17105179,0,6.148576053482415
0.87438,0.60067123,0.013684338,0,74.21990985660003
3.64325,12.893769,0.067534935,0,15.081631494517348
3.35179,11.191779,0.070286277,0,14.5258764163071
2.15232,5.2758784,0.25807482,0,4.339460214263179
4.19254,16.365351,0.073888808,0,13.772368295551242
3.29574,10.875888,0.5749237,0,2.042783233696535
1.64787,3.3525722,0.035551477,0,28.73507055776937
2.83613,8.4279728,0.04667826,0,21.775842427651526
2.28684,5.8478451,0.12226979,0,8.6159197686924
2.38773,6.2925768,0.10784228,0,9.691608804720145
1.73755,3.6681895,0.083702979,0,12.522529098155282
2.43257,6.4945178,0.090195034,0,11.49817276717057
3.40784,11.511377,0.39150164,0,2.8477087230975386
1.32278,2.3086002,0.022115838,0,45.97244793778578
2.60072,7.2749643,0.046676744,0,21.808453985885684
3.16122,10.132992,0.062012113,0,16.442215296365614
1.69271,3.5089223,0.022845873,0,44.36235050109384
1.31157,2.2754822,0.0553,0,18.845627648798413
0.53808,0.105412,0.0929,0,12.62272235660213
1.95054,4.4638619,0.12,0,8.846011873634994
1.61424,3.2372384,0.427,0,2.9614069442384325
1.41246,2.5805743,0.718,1,2.1007423110598995
3.31816,11.001799,0.11283501,0,9.16386939747965
2.29805,5.8965974,0.033397694,0,30.377338567969936
2.1299,5.1829123,0.099258486,0,10.544210961225744
3.01549,9.3527288,0.082166184,0,12.502077950957746
2.30926,5.9455152,0.12057977,0,8.726304269440705
1.99538,4.6394796,0.077647422,0,13.379885315693786
1.05374,1.1724075,0.051320323,0,20.4344587341595
2.28684,5.8478451,0.11665751,0,9.009385996242777
3.73293,13.43724,0.25266767,0,4.225654009080092
8.39629,53.210457,0.121417,0,8.355179189170652
1.37883,2.4771268,0.07146713,0,14.717699166684975
6.10945,120.13899,0.08,0,12.663680855068787
3.18364,10.255306,0.5840438,0,2.0263062183380383
2.90339,8.7701168,0.14426906,0,7.2759181073491845
2.20837,5.5112567,0.18709671,0,5.797652090150457
1.62545,3.2754986,0.082054978,0,12.802165294768951
1.89449,4.2482729,0.059077361,0,17.454804402302745
2.64556,7.4891982,0.17628625,0,6.050583967033445
4.45037,18.110491,0.11808239,0,8.693363696409051
4.75304,20.250944,0.18772515,0,5.537328412810505
1.82723,3.9953845,0.062458745,0,16.557844734498573
2.37652,6.2425017,0.096223442,0,10.813261287957728
2.55588,7.063293,0.15529084,0,6.830784527994653
1.84965,4.0789714,0.088282651,0,11.86789669212505
2.90339,8.7701168,0.058929654,0,17.31381019196283
10.15626,73.50441,0.1259867,0,8.035807208964945
3.15001,10.072062,0.048265339,0,21.036261263991275
2.09627,5.0447392,0.044952027,0,22.722975661222602
1.99538,4.6394796,0.12062991,0,8.79097568039194
1.16584,1.6844027,0.12664462,0,8.753861815771032
3.21727,10.439906,0.13364651,0,7.793247622541454
2.26442,5.7508411,0.18661687,0,5.800186540187185
1.42367,2.6154425,0.035,0,29.273838540030845
2.5783,7.1688075,0.068,0,15.09373481386504
1.52456,2.9378483,0.084,0,12.560688860736086
13.887363,260.61896,0.85596454,0,1.2402806061119158
2.95944,9.0594978,0.042054987,0,24.116294563180187
2.36531,6.1925912,0.14661596,0,7.243317428868044
2.48862,6.7506189,0.050275491,0,20.29223656148719
1.95054,4.4638619,0.11823208,0,8.970619904439042
0.7847,0.40755892,0.01836506,0,55.72559659848128
2.07385,4.9534779,0.11363747,0,9.282109275453
2.71282,7.8153238,0.26472424,0,4.1461359103492335
3.11638,9.8901768,0.021709455,0,46.383764183851994
3.51994,12.161625,0.16579614,0,6.315599259494254
1.62545,3.2754986,0.0198469,0,51.00091680140554
2.49983,6.8023267,0.12271728,0,8.548838844350277
2.8025,8.2590046,0.1352,0,7.7532739681919685
2.56709,7.1159697,0.078468434,0,13.13352418324373
3.07154,9.6497879,0.057551091,0,17.70143479564755
2.17474,5.369523,0.14062128,0,7.571124311218643
2.60072,7.2749643,0.054383775,0,18.772346086444355
2.65677,7.5431552,0.03640762,0,27.843174462209547
2.60072,7.2749643,0.11491293,0,9.08674981057954
2.39894,6.3428164,0.053849776,0,18.987030157749665
4.73062,20.089031,0.2270565,0,4.615578928525501
2.70161,7.7605729,0.07690284,0,13.373570591484993
4.83151,20.821833,0.052730657,0,19.171274658710626
2.93702,8.9432821,0.1171,0,8.880190817858503
13.18296,114.45583,0.03889212,0,25.788004900296766
2.6904,7.7059808,0.051065487,0,19.954389743073268
2.49983,6.8023267,0.21884415,0,4.969489076887282
6.53543,34.773994,0.045086288,0,22.332704535664362
1.69271,3.5089223,0.028281043,0,35.950143478369846
2.44378,6.5454121,0.031857521,0,31.798964071753407
3.03791,9.4710941,0.080099023,0,12.813720459370376
5.3808,24.998531,0.068673209,0,14.747565374418897
5.14539,23.170149,0.071962955,0,14.090387321441963
3.01549,9.3527288,0.10003392,0,10.328230213419713
2.6788957,7.65012,0.061780151,0,16.559716693063347
1.2299984,2.0404558,0.090709353,0,11.837230692133483
13.925859,244.72756,1.4824642,0,0.7463614014280703
2.42136,6.4437871,0.047936089,0,21.274100512334954
3.08275,9.7096567,0.16102017,0,6.534787782726784
7.37618,42.705723,0.10310807,0,9.834133435833362
1.97296,4.5513229,0.035924934,0,28.34267274979202
3.363,11.255403,0.067356305,0,15.143773647232544
10.58224,78.814926,0.028007809,0,35.798825983512856
12.15164,99.672035,0.02616253,0,38.304896508057936
3.51994,12.161625,0.13435648,0,7.726982019566508
9.76391,68.748642,0.048120062,0,20.88377109421935
2.89218,8.7127047,0.15051837,0,6.989467288616151
2.242,5.6545043,0.094,0,11.084328202402869
1.71513,3.5881927,0.64,1,2.1455461830881624
5.95251,29.673468,0.079325683,0,12.774254031031642
2.08506,4.999023,0.063939863,0,16.11929819887968
3.10517,9.8298521,0.14748,0,7.102623977295627
10.17868,73.780113,0.11040857,0,9.155512493754824
2.8025,8.2590046,0.066527931,0,15.388104885117217
9.21462,62.311878,0.038745074,0,25.918255807381115
6.14308,31.304325,0.051854159,0,19.447640998030995
4.12528,15.922101,0.045604882,0,22.16988476302058
3.67688,13.09649,0.12336882,0,8.377745548870443
14.11339,128.50612,0.16740941,0,6.044234570515041
18.18262,140.16215,0.06067,0,16.537608420164897
5.98614,29.958656,0.36345498,0,2.918424956384961
2.83613,8.4279728,0.089079915,0,11.578468249565457
9.16978,61.797947,0.090734837,0,11.130179086096428
8.20572,51.176281,0.057051853,0,17.649780684974132
2.61193,7.3282833,0.046848845,0,21.72810206236371
2.10748,5.0906262,0.23192623,0,4.786216192844239
13.17175,114.29063,0.22356699,0,4.548852307941265
1.33399,2.3419147,0.031072817,0,32.932100777284454
2.92581,8.8854055,0.041777941,0,24.277862390085858
2.92581,8.8854055,0.11574212,0,8.981682733609393
1.88328,4.2056823,0.051054138,0,20.11803939479736
3.40784,11.511377,0.1518486,0,6.878947886499067
3.40784,11.511377,0.14062372,0,7.4046168452338845
4.85393,20.986141,0.68677348,0,1.662102808973835
2.47741,6.6990733,0.073876838,0,13.939689601236362
9.67423,67.680016,0.081208593,0,12.417335208583449
3.75535,13.574546,0.092054072,0,11.1294672653462
2.90339,8.7701168,0.08745174,0,11.779303219293903
2.42136,6.4437871,0.0504109,0,20.249970747172785
16.55717,1000.0,0.033391645,0,30.008007941303866
8.5196,54.544006,0.057076595,0,17.637692742471717
8.4075,53.331127,0.054033339,0,18.62603386662715
2.64556,7.4891982,0.056313881,0,18.135602934798573
2.63435,7.4354,0.050565814,0,20.155807186225655
2.82492,8.3714933,0.44019697,0,2.625702646396572
12.19648,100.29727,0.048607916,0,20.654771648660397
3.29574,10.875888,0.041999236,0,24.11337891721809
10.62708,79.382767,0.21799646,0,4.681329678943333
3.26211,10.688141,0.14634168,0,7.139873275040703
2.53346,6.9584217,0.056160338,0,18.200877745810203
3.34058,11.128304,0.061688001,0,16.509957174043684
3.57599,12.492237,0.041329338,0,24.47553003293787
12.331,102.18262,0.0694,0,14.490318325665006
1.5694,3.086051,0.03997,0,25.655950258858287
13.87798,124.88817,0.048586641,0,20.653845734427076
2.17474,5.369523,0.069035858,0,14.945051006724261
1.26673,2.1449845,0.014305045,0,70.69484171034419
2.82492,8.3714933,0.14303499,0,7.345288650911923
3.56478,12.425823,0.06191074,0,16.4328085601442
2.94823,9.0013132,0.094513991,0,10.919630679254615
2.92581,8.8854055,0.043718212,0,23.21554823441786
1.96175,4.5075054,0.14619586,0,7.349887923850436
2.49983,6.8023267,0.15733136,0,6.7560391247111315
3.31816,11.001799,0.10304541,0,10.005831266943904
10.7616,200.23164,0.0781,0,12.89702029656924
4.57368,18.970661,0.044406191,0,22.738024807464637
2.97065,9.117837,0.07550989,0,13.579924992403821
3.23969,10.563725,0.073555475,0,13.903852560817997
1.21068,1.9283813,0.041441595,0,24.95632746189588
1.62545,3.2754986,0.10081004,0,10.534861140675496
2.16353,5.3226161,0.091592945,0,11.380079054250839
1.10979,1.4117248,0.043555397,0,23.860338626094055
5.2687,24.120756,0.19825493,0,5.233810899730575
2.52225,6.9062285,0.076047062,0,13.54622333048494
3.10517,9.8298521,0.12106998,0,8.581729404112714
11.7705,3210.0628,0.0818,0,12.309897033412756
3.07154,9.6497879,0.091491762,0,11.255515386102134
1.62545,3.2754986,0.052418696,0,19.692377098807565
2.45499,6.5964694,0.12564014,0,8.366573412748371
2.81371,8.3151703,0.13219367,0,7.920061384826298
1.9057,4.2910395,0.055208995,0,18.637732029467212
2.00659,4.6838183,0.11895379,0,8.904983710501181
1.75997,3.74891,0.021467222,0,47.150837362146234
1.25552,2.1128564,0.036840788,0,27.94031038328072
1.121,1.4635061,0.020965567,0,48.589315878645806
1.35641,2.4091308,0.020377159,0,49.81179471985404
2.47741,6.6990733,0.10841384,0,9.62756194259769
1.69271,3.5089223,0.058157828,0,17.785358515822317
2.11869,5.1366839,0.15397506,0,6.966548041829169
1.52456,2.9378483,0.083555338,0,12.624043224021593
2.27563,5.7992597,0.23878827,0,4.627249146719304
15.2456,638.83429,0.0274,0,36.56194306056092
3.06033,9.5900707,0.079638904,0,12.883439219871676
1.47972,2.7926567,0.034362333,0,29.777436414288267
2.02901,4.773015,0.090039815,0,11.599049046022492
12.67851,107.11968,0.048329778,0,20.77005080845298
1.22189,1.9931486,0.020807676,0,48.87759166369043
1.63666,3.3139434,0.071852989,0,14.52830596604178
2.43257,6.4945178,0.18191364,0,5.908201767066167
3.38542,11.383095,0.067433164,0,15.124882759469058
6.63632,35.690308,0.57248646,0,1.8974521253129584
1.7936,3.871341,0.092716168,0,11.34314328833086
2.92581,8.8854055,0.078922109,0,13.012506391076874
1.7936,3.871341,0.13158413,0,8.157238575568341
10.7616,136.66604,0.04501,0,22.31020803319684
2.29805,5.8965974,0.13611801,0,7.781717951068524
1.19947,1.8651456,0.024839533,0,41.092107375814884
1.40125,2.5458987,0.049517067,0,20.908705719189197
1.81602,3.9538581,0.083809364,0,12.48249566214157
1.81602,3.9538581,0.10740815,0,9.860935186705538
1.43488,2.6505029,0.047841562,0,21.59924995268637
3.17243,10.194074,0.11308873,0,9.15782989467693
1.18826,1.8034186,0.018709821,0,54.289432356270666
1.27794,2.1773119,0.05302737,0,19.640695227450163
1.46851,2.7568324,0.052238888,0,19.82378941912244
1.6815,3.4695604,0.044069207,0,23.28628855499337
0.91922,0.71859407,0.05578077,0,19.0152039875442
1.121,3.17828,0.0092560906,0,108.92903255406897
0.88559,0.62873346,0.015141521,0,67.17275396795432
2.89218,8.7127047,0.10194416,0,10.155051620756707
3.20606,10.378222,0.56965179,0,2.0673676869103086
0.7847,0.40755892,0.050445289,0,21.097829027787505
1.58061,3.123569,0.19553751,0,5.746775420253207
13.02602,112.15208,0.028218645,0,35.514332066942536
2.43257,6.4945178,0.25905932,0,4.271207621252217
1.27794,2.1773119,0.016129076,0,62.78234120744275
2.54467,7.010777,0.084943226,0,12.165547391897448
2.11869,5.1366839,0.082649738,0,12.571241672936369
3.4751,10.901501,0.117,0,8.83477005027464
3.72172,6.0387321,0.187,0,5.616286552804835
7.16319,6.0387321,0.287,0,3.623923164709582
3.48631,4.131764,0.386,0,2.8775098002500763
2.17474,5.369523,0.10588036,0,9.904447295761148
3.04912,9.5305061,0.12729513,0,8.183723553019027
1.96175,4.5075054,0.10140699,0,10.37100210288788
1.36762,2.4430315,0.050925313,0,20.367797237737808
2.10748,5.0906262,0.10336842,0,10.148634869196803
1.6815,3.4695604,0.1834858,0,6.044720132281057
1.30036,2.2425611,0.065841061,0,15.957108415493012
2.17474,5.369523,0.17402738,0,6.206047314925253
2.38773,6.2925768,0.11882666,0,8.834427683392974
6.88294,37.971226,0.5023264,0,2.1360242490392687
15.87336,187.51852,0.0474,0,21.16004504769172
2.66798,6.9286505,0.0648,0,15.806914168845918
2.73524,6.7411319,0.0792,0,12.99186125746135
1.52456,6.7506668,0.0372,0,27.537647386081712
1.60303,4.1285858,0.0491,0,20.990417421448054
1.21068,1.9283813,0.0175,0,57.96883923556537
1.13221,1.5166428,0.10546011,0,10.365486644440079
2.84734,8.4846077,0.10833781,0,9.581592787045166
1.99538,4.6394796,0.086821451,0,12.019048569646849
3.54236,12.293432,0.22359845,0,4.754600593486913
3.78898,13.781579,0.27093988,0,3.9547789705457927
1.93933,4.4203935,0.11605931,0,9.131926208551457
1.14342,1.5711567,0.088993249,0,12.111376686843927
2.89218,8.7127047,0.20401356,0,5.247394915538812
1.14342,1.5711567,0.078601753,0,13.596931840769923
10.4253,76.840721,0.47673046,0,2.193541869775733
1.4573,2.7211983,0.013140728,0,76.78548511363364
3.01549,9.3527288,0.28421214,0,3.8501196045091426
2.42136,6.4437871,0.102199455,0,10.19777903764037
2.36531,6.1925912,0.102199455,0,10.207565555326486
1.21068,1.9283813,0.128,0,8.63848209270823
1.92812,4.3771005,0.054632904,0,18.822627566853534
2.70161,7.7605729,0.16144857,0,6.5640725831225115
3.55357,12.359554,0.10359484,0,9.934397586824293
2.14111,5.2293105,0.1375792,0,7.735588059379478
2.11869,5.1366839,0.068788675,0,15.00926643380616
4.11407,15.848713,0.088301927,0,11.567849467900723
10.24594,74.609749,0.090622926,0,11.132334928832488
9.03526,60.266666,0.049710134,0,20.227299999195946
5.11176,22.913624,0.08917468,0,11.40957282092644
2.75766,8.0359058,0.19220469,0,5.56541295958017
4.06923,12.150565,0.1683,0,6.187517385979416
5.33596,13.898619,0.2626,0,3.9954808167107174
1.77118,3.7895405,0.034,0,29.976360060391773
2.4662,6.6476898,0.063,0,16.278497991254458
4.8422351,20.900369,0.3395,0,3.1520243017253438
6.08703,30.820942,0.53199609,0,2.0439967944510453
1.31157,2.2754822,0.028546872,0,35.79255268559993
1.77118,3.7895405,0.04352936,0,23.537595646725983
1.5694,3.086051,0.050335729,0,20.503790283262774
1.87207,4.1632686,0.055993812,0,18.393284349447867
1.52456,2.9378483,0.047895265,0,21.53481759370215
1.83844,4.0370889,0.080233439,0,13.007570706626584
1.25552,2.1128564,0.054106325,0,19.278610283885346
5.62742,26.97477,0.26583494,0,3.9394340771233
1.51335,2.9012671,0.012507311,0,80.61402262493883
2.10748,5.0906262,0.070326536,0,14.693884055739286
2.82492,8.3714933,0.102199455,0,10.138780316732639
2.36531,6.1925912,0.102199455,0,10.207565555326486
1.93933,4.4203935,0.051,0,20.123485137327094
1.70392,3.5484667,0.10075772,0,10.511679835183628
1.26673,2.1449845,0.061653555,0,17.00909908016244
2.06264,4.9081044,0.070559999,0,14.657151377916959
2.0178,4.7283306,0.11902631,0,8.897093091205493
2.0178,4.7283306,0.097640377,0,10.737253930885256
2.79129,8.2029943,0.10179784,0,10.18164843786796
2.73524,7.9252992,0.099862588,0,10.379358739238384
2.55588,7.063293,0.12042033,0,8.695500312421952
2.73524,7.9252992,0.12211366,0,8.554690662344136
2.56709,7.1159697,0.23554183,0,4.6350765409106645
2.23079,5.6065874,0.102199455,0,10.233059679791223
2.36531,6.1925912,0.102199455,0,10.207565555326486
1.37883,2.4771268,0.052,0,19.956021799976455
2.60072,7.2749643,0.181,0,5.909370783679284
2.19716,5.4638433,0.25,0,4.455132989859637
17.07283,1000.0,0.036474679,0,27.474852258260785
5.23507,23.859943,0.46192945,0,2.3558521599485927
1.60303,3.1991632,0.020559465,0,49.263216604431776
2.58951,7.2218056,0.031824356,0,31.808647478094745
1.6815,3.4695604,0.031133083,0,32.714879721842365
2.04022,4.8178725,0.017207066,0,58.60580337946001
2.47741,6.6990733,0.14031738,0,7.530348269412462
1.17705,1.7431784,0.032439869,0,31.675846631648437
1.70392,3.5484667,0.071229248,0,14.626058728962231
7.14077,40.417568,1.1278915,0,1.0266510238542164
1.97296,4.5513229,0.102199455,0,10.291640639084486
2.17474,5.369523,0.102199455,0,10.244613073824857
1.19947,1.8651456,0.13,0,8.526009243826278
1.26673,2.1449845,0.163,0,6.9244035376532755
1.78239,3.8303511,0.074339525,0,14.012838758359456
1.6815,3.4695604,0.078431478,0,13.344689964397974
2.54467,7.010777,0.26205301,0,4.209000068510223
1.69271,3.5089223,0.079395036,0,13.186014528189379
16.72532,1000.0,0.034287841,0,29.224647183334326
8.35145,52.728897,0.078291807,0,12.892468255082026
9.3043,63.344982,0.077385577,0,13.029781818453747
6.80447,37.239185,0.37803155,0,2.792244072926525
4.86514,21.068495,0.34673161,0,3.0896190228753437
3.09396,9.7696781,0.136092,0,7.671180874653731
3.23969,10.563725,0.058746106,0,17.331076363919372
2.27563,5.7992597,0.045759915,0,22.292626194654577
2.20837,5.5112567,0.040279868,0,25.279120512003804
2.90339,8.7701168,0.12048042,0,8.644528832798983
2.39894,6.3428164,0.063407696,0,16.187807033182683
2.48862,6.7506189,0.11180495,0,9.345976947902262
1.62545,3.2754986,0.033760022,0,30.23604802625467
4.64094,19.446737,0.53781553,0,2.0748471928382544
2.05143,4.8629026,0.056086812,0,18.31696814800837
3.60962,12.69235,0.22815354,0,4.660050770939766
13.49684,324.18456,0.481,0,2.1530934959559733
6.14308,6.3565601,0.676,0,1.6420747328219951
2.78008,8.1471405,0.15112422,0,6.97677490682099
3.74414,13.505821,0.15928289,0,6.5452222531099515
1.99538,4.6394796,0.037398766,0,27.24000782773253
3.75535,13.574546,0.15514072,0,6.712047748179846
3.94592,14.764686,0.23578801,0,4.494524079463532
2.90339,8.7701168,0.18179322,0,5.8451801639804115
1.43488,2.6505029,0.054353385,0,19.09504055760399
2.11869,5.1366839,0.12945327,0,8.196784977147235
1.92812,4.3771005,0.15983645,0,6.775035127654938
2.56709,7.1159697,0.20421252,0,5.286405548804277
2.65677,7.5431552,0.086664151,0,11.91519337722548
1.78239,3.8303511,0.053929388,0,19.103810028547066
1.2331,2.0491991,0.047519542,0,21.854938103060316
1.78239,3.8303511,0.11021444,0,9.634265698814941
1.2331,2.0491991,0.062428836,0,16.829202987556883
2.49983,6.8023267,0.14381116,0,7.353590471904707
1.52456,2.9378483,0.068469646,0,15.260938934566857
1.83844,4.0370889,0.15491548,0,6.9990722515915005
1.13221,1.5166428,0.080419696,0,13.31799311359679
1.75997,3.74891,0.33115999,0,3.587879962609847
1.08737,1.3121437,0.049287373,0,21.208822403979042
8.88953,58.625641,0.28325751,0,3.6428484161695067
6.41212,33.6674,0.28307861,0,3.6885423049786477
2.81371,8.3151703,0.10204134,0,10.155352360094316
3.0267,9.4118347,0.067014665,0,15.252499811728319
2.78008,8.1471405,0.085558257,0,12.047644516810731
1.53577,2.9746177,0.033720767,0,30.306455133948692
2.53346,6.9584217,0.50848271,0,2.36135231396429
2.38773,6.2925768,0.079351317,0,13.020993113677187
1.49093,2.8286707,0.055157335,0,18.800677274196108
2.67919,7.651547,0.13684214,0,7.680937590790761
8.2954,43.399414,0.143,0,7.113555730861708
8.08241,29.901259,0.227,0,4.529011816583886
1.63666,3.3139434,0.0273,0,37.24103708217696
1.32278,2.3086002,0.12334766,0,8.863149972409804
2.08506,4.999023,0.065853683,0,15.664782049615681
1.36762,2.4430315,0.03795618,0,27.077368030899446
2.54467,7.010777,0.22538182,0,4.829893362493244
2.00659,4.6838183,0.092306741,0,11.331802891696029
2.53346,6.9584217,0.30746136,0,3.647158323578853
1.77118,3.7895405,0.042969481,0,23.836926709873012
1.41246,2.5805743,0.056861248,0,18.294654574141727
2.10748,5.0906262,0.23989526,0,4.642986214502467
1.19947,1.8651456,0.12675539,0,8.722912416634461
1.22189,1.9931486,0.024631043,0,41.41757825267003
1.46851,2.7568324,0.11938028,0,9.05755518698678
15.32407,257.44068,0.0731,0,13.74514737580784
0.81833,0.47370976,0.03750679,0,27.88384000061496
2.60072,7.2749643,0.16058005,0,6.611932548449672
2.8025,8.2590046,0.037204455,0,27.23532577683922
2.06264,4.9081044,0.079388176,0,13.08114982119404
1.37883,2.4771268,0.054313886,0,19.136750505480833
1.50214,2.8648744,0.057626442,0,18.01886184355626
1.75997,3.74891,0.18797045,0,5.88817663922579
1.9057,4.2910395,0.037533371,0,27.167698841385274
1.73755,3.6681895,0.058077681,0,17.793841348134016
2.25321,5.702589,0.10167474,0,10.279095829130261
3.50873,64.201257,0.102199455,0,10.069791397076953
2.60072,6.0387321,0.102199455,0,10.169296896512499
2.06264,4.9081044,0.102199455,0,10.269603567441084
2.42136,6.4437871,0.06576585,0,15.618451022922502
3.80019,13.850876,0.40771685,0,2.7158272793178977
2.86976,8.5983448,0.26368517,0,4.14086256552556
1.42367,2.6154425,0.018437273,0,54.94036587455431
1.37883,2.4771268,0.073664647,0,14.300285379722153
3.07154,9.6497879,0.31686434,0,3.481494292965166
2.34289,6.0932651,0.1877291,0,5.7536479461938175
2.30926,5.9455152,0.2737382,0,4.086164659988392
1.71513,3.5881927,0.085092659,0,12.334941255493879
1.59182,3.1612732,0.043892819,0,23.410981734108322
1.10979,1.4117248,0.018583743,0,54.71154432325805
1.5694,3.17828,0.056714337,0,18.269412054898993
13.116992,953.48401,2.5915147,0,0.4621117073550106
2.1299,5.1829123,0.36292895,0,3.2248658539675064
1.33399,2.3419147,0.074660658,0,14.14356580268583
1.36762,2.4430315,0.028869114,0,35.370292871635755
2.45499,6.5964694,0.10955491,0,9.53517646718097
2.08506,4.999023,0.26593285,0,4.239950277446835
1.3452,2.3754251,0.05182477,0,20.039176223663905
1.44609,2.685755,0.091604803,0,11.607978060253261
3.72172,13.368802,0.3404092,0,3.2063339032409113
2.66798,7.5972714,0.58728943,0,2.0775533532522825
2.21958,5.5588379,0.26725565,0,4.192271362117674
1.74876,3.7084594,0.11342425,0,9.388290554749945
3.50873,10.806152,0.03366897,0,29.985941688131977
12.449262,3126.1562,1.5982808,0,0.7059983315064318
3.34058,11.128304,0.29560179,0,3.682278661885121
3.08275,9.7096567,0.12649422,0,8.22988525022274
2.1299,5.1829123,0.23062993,0,4.805456282735944
5.93009,29.483963,0.25841427,0,4.03838683985542
2.63435,7.4354,0.22949847,0,4.7369278046999
2.63435,7.4354,0.19114936,0,5.6111113882393315
1.92812,4.3771005,0.099296659,0,10.589472211232039
2.27563,5.7992597,0.16987048,0,6.3262767680079
1.84965,4.0789714,0.075710623,0,13.748828946363364
2.9146,8.8276834,0.079548073,0,12.91411501625053
3.41905,13.030948,0.10241503,0,10.056670742817154
8.97921,59.633297,0.42070143,0,2.4883510221927163
5.59379,26.701651,0.30901506,0,3.414857906031745
7.64522,45.383831,0.50303016,0,2.1187530557807936
4.21496,16.51421,0.38171605,0,2.8569985461143905
1.18826,1.8034186,0.083898184,0,12.760775781874967
2.32047,5.9945993,0.12004368,0,8.761248282535869
3.12759,9.950654,0.11208099,0,9.241854624449614
3.00428,9.2937756,0.061001443,0,16.72591328841598
5.50411,25.978928,0.059603186,0,16.959309034322715
2.06264,4.9081044,0.086641025,0,12.026691956310767
4.38311,17.648243,0.13795539,0,7.476868545563091
2.66798,8.5813561,0.12547008,0,8.344842998837365
2.28684,5.8478451,0.038348256,0,26.514089798938077
2.54467,7.010777,0.12699935,0,8.267034312690555
1.97296,4.5513229,0.10042268,0,10.464762554205828
2.65677,7.5431552,0.08787229,0,11.756548711955384
2.11869,5.1366839,0.1084032,0,9.696809698776782
3.38542,11.383095,0.5214205,0,2.2132222308026663
4.12528,15.922101,0.42362151,0,2.6030055773634224
2.3541,6.1428456,0.10325549,0,10.109505859923255
3.65446,12.961199,0.62866264,0,1.864316508333656
1.99538,4.6394796,0.042661129,0,23.94170000024045
1.69271,3.5089223,0.05703936,0,18.122522161050195
2.07385,4.9534779,0.20039907,0,5.4722380688844225
0.98648,0.92556667,0.026924665,0,38.154371669718486
1.47972,3.496108,0.036116819,0,28.363734740507812
13.72009,343.25424,1.6365787,0,0.6839166239524155
2.76887,8.091445,0.11367171,0,9.15842179073669
2.1299,5.1829123,0.084639067,0,12.284380649325637
4.65215,19.526556,0.075294433,0,13.496148750556332
1.96175,4.5075054,0.25121292,0,4.490435929232804
1.5694,3.086051,0.040922663,0,25.07352357665218
1.47972,2.7926567,0.028547452,0,35.705199498906495
3.95713,14.835971,0.41824828,0,2.6436327594801368
2.62314,7.381762,0.16749978,0,6.351379599458583
2.99307,9.2349758,0.27024306,0,4.034477662258841
2.72403,7.8702326,0.075262254,0,13.653976011583639
1.99538,3.496108,0.026024602,0,38.92633704872856
2.66798,7.5972714,0.10162167,0,10.215236250660276
2.30926,5.9455152,0.052736046,0,19.395401255888586
2.25321,5.702589,0.12930645,0,8.17737754204331
2.36531,6.1925912,0.31264312,0,3.6213126861308758
2.11869,5.1366839,0.23703328,0,4.690806635509207
2.98186,9.1763296,0.45184477,0,2.5485105911035912
2.36531,6.1925912,0.28398734,0,3.9440612945051177
3.26211,10.688141,0.43191158,0,2.621838753698736
2.07385,4.9534779,0.10912866,0,9.64569059041965
