kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag
3852655,K03002.01,2,0.996,11.62904159,1.31,854.0,125.89,5721.0,1.131,4.307,13.256
11255231,K03003.01,0,0.0,13.6550963,1.35,780.0,87.46,6065.0,0.962,4.487,14.818
5088536,K00282.01,2,1.0,27.50871575,2.98,663.0,45.66,5903.0,1.137,4.304,11.529
6103377,K03004.01,2,0.983,20.0708757,3.2,826.0,110.19,5902.0,1.513,4.128,14.935
6677841,K01236.04,1,0.94,98.353149,4.13,552.0,21.96,6366.0,1.697,4.045,13.659
7106173,K03083.01,1,0.963,10.18318233,0.79,867.0,133.56,5843.0,1.084,4.421,12.857
7106173,K03083.02,1,0.979,6.2321233,0.61,1021.0,256.72,5843.0,1.084,4.421,12.857
7106173,K03083.03,1,0.673,8.2942929,0.65,928.0,175.39,5843.0,1.084,4.421,12.857
3324986,K03084.01,0,0.0,1.540411479,0.92,1446.0,1029.25,5769.0,0.812,4.57,14.991
11912932,K03085.01,0,0.0,3.74785358,0.89,1093.0,337.14,5706.0,0.886,4.537,14.323
8037145,K00520.03,2,1.0,25.75274977,2.27,501.0,14.88,4963.0,0.826,4.501,14.55
8162789,K00521.01,2,1.0,10.161023528,4.62,904.0,157.97,6032.0,1.06,4.387,14.633
8265218,K00522.01,1,1.0,12.82993461,3.31,734.0,68.41,5862.0,0.844,4.555,14.406
8806123,K00523.01,2,0.989,49.41121127,6.77,497.0,14.48,5768.0,1.015,4.434,15.0
8806123,K00523.02,2,1.0,36.8567758,2.68,549.0,21.4,5768.0,1.015,4.434,15.0
10098844,K02964.02,0,0.189,35.080928,1.21,610.0,32.63,6007.0,1.126,4.353,14.089
8355239,K00574.02,2,0.999,10.39986173,1.5,678.0,49.86,4963.0,0.826,4.501,14.859
9210823,K00090.01,0,0.0,0.828206212,3.88,3274.0,27125.5,5812.0,3.227,3.598,11.743
8367113,K00575.01,2,1.0,24.31574009,2.8,683.0,51.53,6242.0,1.047,4.442,14.686
8474898,K00576.01,0,0.0,199.443024,9.3,332.0,2.86,5646.0,1.153,4.278,14.546
8558011,K00577.01,2,0.926,39.6766071,2.29,473.0,11.85,5244.0,0.888,4.449,14.405
7429287,K04260.03,0,0.047,358.66044,1.62,304.0,2.02,5619.0,1.406,4.07,11.443
9115800,K00421.01,2,1.0,4.454194254,11.76,1017.0,252.22,5359.0,0.915,4.425,14.995
9214713,K00422.01,1,0.0,809.0141881,14.38,216.0,0.51,6230.0,1.047,4.397,14.74
9478990,K00423.01,2,1.0,21.0871953,14.43,873.0,137.06,6266.0,1.522,4.101,14.327
9597411,K00424.01,0,0.0,1.575631524,28.66,1577.0,1464.43,6202.0,0.858,4.537,14.731
6850504,K00070.04,2,0.999,6.09855603,0.84,927.0,174.3,5465.0,0.925,4.449,12.498
8609450,K01278.05,0,0.174,203.250506,1.35,292.0,1.71,5600.0,0.872,4.455,15.204
10934674,K00477.01,2,1.0,16.54295261,2.31,611.0,32.94,5215.0,0.867,4.518,14.687
10990886,K00478.01,2,1.0,11.023474798,2.46,429.0,8.04,3744.0,0.537,4.718,14.273
11015323,K00479.01,2,1.0,34.18884323,2.97,526.0,18.05,5515.0,0.925,4.453,14.106
11134879,K00480.01,2,1.0,4.30165843,2.42,1009.0,244.48,5480.0,0.865,4.509,14.332
11192998,K00481.01,2,1.0,7.650243513,2.3,772.0,83.86,5409.0,0.746,4.609,14.701
9334893,K02298.03,1,0.425,2.47240869,0.36,887.0,145.69,4729.0,0.525,4.726,13.831
8934495,K00524.01,2,1.0,4.592393816,2.51,924.0,172.6,5351.0,0.796,4.582,14.868
9119458,K00525.01,1,0.0,11.53029332,3.98,873.0,137.08,5770.0,1.152,4.289,14.539
5866724,K00085.01,2,1.0,5.859935955,2.56,1246.0,569.5,6181.0,1.424,4.22,11.018
9157634,K00526.01,2,1.0,2.104721971,2.89,1365.0,821.44,5703.0,0.975,4.498,14.427
9636569,K00527.01,0,0.0,10.63624422,1.58,756.0,77.02,5834.0,0.774,4.591,14.433
12406807,K03091.02,1,0.879,7.9069765,1.13,994.0,230.28,6347.0,0.996,4.464,15.372
8565266,K00578.01,2,1.0,6.412512953,3.89,1069.0,308.76,6026.0,1.108,4.366,14.684
8616637,K00579.01,2,1.0,2.019997006,1.46,1166.0,437.85,5103.0,0.787,4.562,14.137
8616637,K00579.02,2,1.0,3.763041531,1.63,948.0,190.67,5103.0,0.787,4.562,14.137
8625925,K00580.01,2,1.0,6.521209629,2.54,932.0,178.27,5822.0,0.898,4.529,14.856
8822216,K00581.01,2,1.0,6.996926239,3.21,888.0,147.07,5713.0,0.893,4.541,14.807
4548011,K04288.04,1,0.676,13.9509565,0.75,849.0,122.88,5888.0,1.227,4.275,12.4
9967884,K00425.01,0,0.0,5.428344915,14.88,1033.0,269.19,5936.0,0.965,4.501,14.694
10016874,K00426.01,1,1.0,16.30141333,3.84,805.0,99.08,6072.0,1.138,4.328,14.733
10189546,K00427.01,2,1.0,24.61480613,4.2,586.0,27.93,5312.0,0.986,4.384,14.621
10189546,K00427.02,2,1.0,42.949522,2.98,487.0,13.29,5312.0,0.986,4.384,14.621
10189546,K00427.03,2,0.995,117.033521,2.68,349.0,3.49,5312.0,0.986,4.384,14.621
10748393,K01289.02,0,0.001,386.39833,2.2,214.0,0.49,5284.0,0.812,4.523,15.399
11192998,K00481.02,2,1.0,1.55400389,1.59,1313.0,704.5,5409.0,0.746,4.609,14.701
11192998,K00481.03,2,1.0,34.25951418,2.41,468.0,11.36,5409.0,0.746,4.609,14.701
8823868,K00081.01,0,0.0,23.8761144,10.45,1481.0,1135.6,9974.0,2.533,4.048,11.409
11255761,K00482.01,0,0.0,4.99270186,26.6,1051.0,288.29,5724.0,0.951,4.429,14.917
11497977,K00483.01,2,1.0,4.79860021,2.51,978.0,216.54,5631.0,0.847,4.557,14.675
7021681,K00255.03,0,0.122,7.7333361,0.57,479.0,12.41,3780.0,0.511,4.746,15.108
9941859,K00528.01,2,1.0,9.57665962,2.88,846.0,121.26,5386.0,1.076,4.322,14.598
9941859,K00528.02,2,1.0,96.6781852,3.29,392.0,5.55,5386.0,1.076,4.322,14.598
9941859,K00528.03,2,1.0,20.55280311,2.99,656.0,43.8,5386.0,1.076,4.322,14.598
10068030,K00529.01,0,0.0,2.023123903,2.87,1266.0,608.26,5559.0,0.803,4.578,14.977
10266615,K00530.01,2,1.0,10.94026745,2.08,764.0,80.52,5749.0,0.864,4.547,14.909
6444896,K03138.02,2,0.374,19.5352551,0.53,161.0,0.16,2703.0,0.118,5.274,17.131
10395543,K00531.01,1,1.0,3.687469832,5.78,690.0,53.6,4004.0,0.606,4.659,14.418
8822216,K00581.02,2,0.962,151.863949,2.41,318.0,2.43,5713.0,0.893,4.541,14.807
9020160,K00582.01,2,0.989,5.945043548,2.69,857.0,127.64,5105.0,0.868,4.469,14.808
7941200,K00092.01,2,0.972,65.7045275,2.78,472.0,11.72,5918.0,1.043,4.403,11.667
9020160,K00582.02,2,0.994,17.73842886,2.47,596.0,29.74,5105.0,0.868,4.469,14.808
7429287,K04260.04,1,0.971,84.799829,1.16,491.0,13.79,5619.0,1.406,4.07,11.443
9020160,K00582.03,2,0.559,9.93962361,1.93,722.0,64.29,5105.0,0.868,4.469,14.808
10418224,K00428.01,2,1.0,6.8731664,13.44,1482.0,1140.56,6490.0,2.179,3.942,14.588
10616679,K00429.01,2,1.0,8.600099313,4.17,760.0,78.72,5246.0,0.805,4.501,14.486
10717241,K00430.01,2,1.0,12.37646897,2.53,483.0,12.87,4200.0,0.607,4.664,14.897
10717241,K00430.02,1,0.998,9.340538,0.84,530.0,18.69,4200.0,0.607,4.664,14.897
7303287,K01353.03,1,0.343,330.071558,2.94,286.0,1.58,5933.0,1.115,4.342,13.956
10843590,K00431.01,2,1.0,18.87022157,2.82,621.0,35.13,5402.0,0.865,4.452,14.262
6850504,K00070.05,2,0.963,19.5776073,0.9,628.0,36.82,5465.0,0.925,4.449,12.498
12061222,K00484.01,2,1.0,17.20522898,2.22,553.0,22.05,5211.0,0.689,4.643,14.472
12316431,K00485.01,0,0.0,17.90766147,4.89,731.0,67.59,6153.0,0.993,4.471,14.162
12404305,K00486.01,2,1.0,22.18332255,2.78,646.0,41.24,5565.0,1.03,4.361,14.118
10212441,K02342.02,0,0.269,354.78194,30.53,325.0,2.62,5798.0,1.525,4.025,13.037
12834874,K00487.01,2,1.0,7.65880048,2.19,858.0,128.18,5657.0,0.855,4.508,14.528
2557816,K00488.01,2,1.0,9.3789167,2.03,803.0,98.22,5684.0,0.808,4.493,14.72
10454313,K00532.01,2,1.0,4.221626193,2.87,1176.0,453.2,6123.0,0.987,4.472,14.708
10513530,K00533.01,2,1.0,16.54967098,2.95,656.0,43.72,5372.0,0.916,4.434,14.68
5866724,K00085.02,2,1.0,2.154911236,1.42,1740.0,2162.35,6181.0,1.424,4.22,11.018
8121310,K00317.02,1,0.812,11.505879,0.99,1000.0,236.35,6336.0,1.403,4.266,12.885
10513530,K00533.02,2,0.999,3.52467888,1.46,1098.0,344.61,5372.0,0.916,4.434,14.68
10554999,K00534.01,2,1.0,6.400157105,2.52,810.0,101.72,5299.0,0.766,4.597,14.613
9076513,K00583.01,2,1.0,2.437029217,2.04,1513.0,1237.66,5573.0,1.329,4.177,14.573
9146018,K00584.01,2,1.0,9.9267215,2.76,803.0,98.34,5475.0,0.982,4.43,14.129
9146018,K00584.02,2,1.0,21.22349325,2.63,623.0,35.69,5475.0,0.982,4.43,14.129
9146018,K00584.03,2,0.932,6.47027706,1.15,926.0,173.79,5475.0,0.982,4.43,14.129
9279669,K00585.01,2,1.0,3.722158895,2.33,1046.0,283.28,5617.0,0.806,4.574,14.911
10843590,K00431.02,2,0.997,46.9026431,2.6,458.0,10.44,5402.0,0.865,4.452,14.262
10858832,K00432.01,2,1.0,5.263415218,3.77,1103.0,349.4,6099.0,1.028,4.456,14.279
10937029,K00433.01,2,1.0,4.030466786,4.48,970.0,209.11,5234.0,0.854,4.542,14.924
11599038,K01437.02,0,0.0,9.27989,1.29,897.0,152.86,6052.0,0.967,4.456,15.28
10937029,K00433.02,2,0.992,328.240201,10.99,224.0,0.59,5234.0,0.854,4.542,14.924
11656302,K00434.01,0,0.0,22.264806569,12.34,585.0,27.79,5681.0,0.813,4.566,14.626
2576197,K00489.01,0,0.0,2.217038096,3.23,1697.0,1956.29,6521.0,1.276,4.352,14.613
2576197,K00489.02,0,0.4808294015396076,8.874603,1.24,1070.0,309.5,6517.0,1.278,4.349,14.613
3239945,K00490.01,2,1.0,4.393157678,1.41,807.0,99.9,4799.0,0.692,4.631,14.023
10387742,K02583.02,0,0.217,251.7512,1.25,272.0,1.29,5640.0,0.921,4.492,12.623
10187017,K00082.01,2,1.0,16.145671932,2.48,546.0,20.98,4900.0,0.741,4.602,11.492
3239945,K00490.02,2,0.0,1071.232624,9.27,129.0,0.07,4799.0,0.692,4.631,14.023
10554999,K00534.02,2,1.0,2.735900074,1.56,1075.0,315.95,5299.0,0.766,4.597,14.613
10873260,K00535.01,2,1.0,5.852968845,3.46,1056.0,293.93,6050.0,1.013,4.45,14.434
10965008,K00536.01,2,0.921,81.1701587,4.71,436.0,8.55,5460.0,1.165,4.263,14.499
10467815,K03191.02,0,0.598,371.17573,4.07,610.0,32.64,9030.0,3.218,3.822,11.471
11073351,K00537.01,2,1.0,2.820190603,2.53,1367.0,824.92,5831.0,1.121,4.359,14.665
11090765,K00538.01,2,1.0,21.21712312,2.97,706.0,58.63,6191.0,1.007,4.438,14.56
11246364,K00539.01,0,0.4808294015396076,200.0,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.133
9570741,K00586.01,2,1.0,15.77980122,2.11,713.0,60.96,5941.0,0.911,4.519,14.608
9607164,K00587.01,2,1.0,14.03490255,2.41,641.0,39.97,5258.0,0.785,4.513,14.574
9631762,K00588.01,2,1.0,10.35586478,1.92,620.0,34.93,4646.0,0.778,4.539,14.337
6462863,K00094.01,2,0.994,22.342964828,9.99,785.0,89.61,6181.0,1.331,4.234,12.205
9782691,K00590.01,2,1.0,11.38840217,3.04,979.0,216.55,5876.0,1.456,4.151,14.615
11709124,K00435.01,2,1.0,20.5498184,4.04,657.0,44.11,5688.0,0.971,4.415,14.534
11709124,K00435.02,1,0.4808294015396076,934.09418462,7.89,177.0,0.23,5937.0,0.832,4.559,14.534
11805075,K00436.01,1,0.804,199.83920527,21.48,276.0,1.36,5457.0,0.869,4.548,14.74
11599038,K01437.03,0,0.471,17.4217322,1.42,727.0,65.92,6052.0,0.967,4.456,15.28
11824222,K00437.01,1,0.0,15.84132627,16.84,575.0,25.77,5119.0,0.702,4.575,14.497
12302530,K00438.01,2,1.0,5.931196562,2.01,562.0,23.5,3984.0,0.539,4.72,14.258
11904151,K00072.01,2,0.0,0.837491225,1.43,1980.0,3630.32,5676.0,1.044,4.347,10.961
3239945,K00490.03,2,0.987,7.40611676,1.37,678.0,49.89,4799.0,0.692,4.631,14.023
3239945,K00490.04,2,0.997,21.803708,1.11,473.0,11.82,4799.0,0.692,4.631,14.023
3541800,K00491.01,0,0.0,4.66229074,24.12,1166.0,437.35,6191.0,1.025,4.454,14.367
3559935,K00492.01,2,1.0,29.9111886,2.9,541.0,20.31,5275.0,0.969,4.397,14.424
3834360,K00493.01,0,0.0,2.908453928,19.44,1181.0,459.47,5786.0,0.824,4.558,14.722
3966801,K00494.01,2,1.0,25.69581456,1.7,314.0,2.3,3787.0,0.477,4.775,14.885
11521048,K00540.01,0,0.0,25.70280003,33.1,562.0,23.68,5532.0,0.835,4.488,14.917
11656721,K00541.01,2,1.0,13.64617478,2.06,678.0,49.89,5569.0,0.829,4.566,14.748
11853905,K00007.01,2,1.0,3.213668926,4.13,1515.0,1244.44,5795.0,1.545,4.101,12.211
5866724,K00085.03,2,1.0,8.13121389,1.58,1117.0,368.36,6181.0,1.424,4.22,11.018
11669239,K00542.01,2,0.999,41.8854433,3.28,540.0,20.05,5735.0,1.028,4.356,14.35
11669239,K00542.02,2,0.992,13.81733587,2.04,781.0,88.04,5735.0,1.028,4.356,14.35
10600261,K00597.03,2,0.9,52.8148051,3.33,562.0,23.57,5565.0,1.439,4.117,14.915
10656823,K00598.01,2,1.0,8.30783912,2.15,751.0,75.09,5320.0,0.786,4.589,14.813
10656823,K00598.02,2,0.999,34.0963441,1.71,469.0,11.42,5320.0,0.786,4.589,14.813
10676824,K00599.01,2,1.0,6.45442931,2.48,999.0,234.98,6092.0,0.943,4.496,14.854
10718726,K00600.01,2,1.0,3.595769013,2.39,1296.0,666.88,5762.0,1.196,4.283,14.827
12302530,K00438.02,2,1.0,52.6615266,1.87,271.0,1.28,3984.0,0.539,4.72,14.258
12470954,K00439.01,2,1.0,1.902208647,4.45,1346.0,778.26,5400.0,0.937,4.463,14.313
6268648,K01613.03,1,0.991,20.605501,0.85,806.0,99.53,6099.0,1.308,4.193,11.049
2438264,K00440.01,2,1.0,15.90688891,2.35,588.0,28.32,5097.0,0.797,4.554,14.172
2438264,K00440.02,2,1.0,4.973455252,2.46,867.0,133.55,5097.0,0.797,4.554,14.172
3340312,K00441.01,0,0.0,30.5528972,30.74,670.0,47.63,6284.0,1.138,4.349,14.532
4049108,K00495.01,0,0.0,4.804469031,3.35,953.0,194.68,5470.0,0.809,4.528,14.873
4454752,K00496.01,2,1.0,1.616883373,4.47,1774.0,2342.49,4868.0,1.816,3.902,14.411
8212002,K02593.02,1,0.498,9.5539134,0.68,1012.0,247.86,6175.0,1.307,4.299,11.714
4757437,K00497.01,2,1.0,13.19322809,2.94,862.0,130.35,5946.0,1.223,4.309,14.606
10187017,K00082.02,2,1.0,10.31174786,1.34,634.0,38.13,4900.0,0.741,4.602,11.492
4757437,K00497.02,2,0.996,4.42535097,1.63,1240.0,559.22,5946.0,1.223,4.309,14.606
11823054,K00543.01,2,1.0,4.302139338,2.46,937.0,182.7,5041.0,0.857,4.479,14.707
11823054,K00543.02,2,1.0,3.137845914,1.5,1041.0,277.64,5041.0,0.857,4.479,14.707
7017274,K03209.02,1,0.57,6.77067637,1.9,1499.0,1193.45,6337.0,2.335,3.893,11.915
11913012,K00544.01,0,0.0,3.74782314,25.59,1253.0,583.52,6161.0,1.053,4.454,14.763
11972666,K00545.01,0,0.0,1.09173174,1.07,1488.0,1153.1,5354.0,0.788,4.587,14.689
12058931,K00546.01,2,1.0,20.68420772,3.28,729.0,66.83,6246.0,1.092,4.433,14.896
9782691,K00590.02,2,0.955,50.6985408,3.58,595.0,29.58,5876.0,1.456,4.151,14.615
9886221,K00591.01,0,0.0,2.9926465,0.89,1170.0,443.12,5718.0,0.863,4.549,14.396
12366084,K00787.03,1,0.866,0.589376952,0.93,2162.0,5161.1,5714.0,1.015,4.428,15.367
9957627,K00592.01,2,1.0,39.7529915,2.37,568.0,24.54,6072.0,1.01,4.411,14.292
9958962,K00593.01,2,1.0,9.99760285,2.82,860.0,129.18,6004.0,0.977,4.484,14.957
9958962,K00593.02,2,1.0,90.4117992,3.96,413.0,6.86,6004.0,0.977,4.484,14.957
3745690,K00442.01,2,0.982,13.54057461,2.17,779.0,87.1,5767.0,1.014,4.389,14.002
3745690,K00442.02,2,1.0,1.732346403,1.37,1546.0,1345.92,5767.0,1.014,4.389,14.002
9872283,K01815.02,1,0.974,1.74610057,1.24,1689.0,1924.75,4854.0,1.749,3.939,13.884
3745690,K00442.03,2,0.868,7.0257409,1.56,969.0,208.92,5767.0,1.014,4.389,14.002
3833007,K00443.01,2,1.0,16.21774917,2.22,664.0,45.87,5837.0,0.798,4.577,14.2
3847138,K00444.01,2,1.0,11.72291212,2.08,766.0,81.46,5550.0,0.953,4.431,14.112
4833135,K00498.01,0,0.4808294015396076,8.661374,1.32,945.0,188.16,6250.0,0.986,4.472,14.66
4847534,K00499.01,2,1.0,9.66857386,1.9,730.0,67.06,5288.0,0.836,4.541,14.272
4852528,K00500.01,2,1.0,7.053527145,2.16,547.0,21.17,4041.0,0.567,4.697,14.804
4852528,K00500.02,2,1.0,9.521644639,2.16,495.0,14.2,4041.0,0.567,4.697,14.804
4852528,K00500.03,2,1.0,3.072146607,1.3,722.0,64.09,4041.0,0.567,4.697,14.804
4852528,K00500.04,2,1.0,4.645382149,1.33,629.0,36.9,4041.0,0.567,4.697,14.804
12058931,K00546.02,2,0.999,9.82578495,2.66,935.0,180.36,6246.0,1.092,4.433,14.896
12116489,K00547.01,2,1.0,25.30291816,3.95,535.0,19.39,5121.0,0.888,4.457,14.773
12600735,K00548.01,2,1.0,21.30020491,2.99,725.0,65.37,6008.0,1.168,4.35,14.02
10593626,K00087.01,2,0.881,289.864067,2.34,257.0,1.03,5516.0,0.886,4.446,11.664
3437776,K00549.01,0,0.0,10.29767658,39.14,1022.0,258.09,5671.0,1.608,4.075,14.565
9958962,K00593.03,2,1.0,51.0674355,2.44,499.0,14.69,6004.0,0.977,4.484,14.957
10294465,K00595.01,0,0.4808294015396076,199.99763493,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.949
10388286,K00596.01,2,1.0,1.682695938,1.23,750.0,74.7,3669.0,0.47,4.787,14.818
10600261,K00597.01,2,1.0,17.30795548,3.56,815.0,104.37,5565.0,1.439,4.117,14.915
6462863,K00094.02,2,1.0,10.423677439,3.72,1012.0,247.48,6181.0,1.331,4.234,12.205
10600261,K00597.02,2,1.0,2.09227115,2.06,1648.0,1746.66,5565.0,1.439,4.117,14.915
11904151,K00072.02,2,0.982,45.29422297,2.26,524.0,17.75,5676.0,1.044,4.347,10.961
4384675,K00445.01,0,0.4808294015396076,260.20717331,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.707
4633570,K00446.01,2,1.0,16.70920628,2.27,500.0,14.73,4621.0,0.668,4.605,14.427
4633570,K00446.02,2,0.895,28.55158187,1.97,418.0,7.21,4621.0,0.668,4.605,14.427
5021176,K00447.01,0,0.0,4.045057186,30.33,1126.0,381.17,5906.0,0.87,4.473,14.865
5640085,K00448.01,2,1.0,10.13958818,1.68,447.0,9.41,3893.0,0.5,4.758,14.902
5640085,K00448.02,2,0.0,43.5859419,2.05,275.0,1.35,3893.0,0.5,4.758,14.902
4852528,K00500.05,2,1.0,0.986785834,1.19,1054.0,292.35,4041.0,0.567,4.697,14.804
4951877,K00501.01,1,0.998,24.7962801,2.7,664.0,45.92,5770.0,1.141,4.333,14.612
5282051,K00502.01,0,0.0,5.91037674,1.38,937.0,182.47,5515.0,0.867,4.443,14.276
10187017,K00082.03,2,1.0,27.4536146,0.95,457.0,10.34,4900.0,0.741,4.602,11.492
5340644,K00503.01,2,1.0,8.22241355,2.28,558.0,22.86,4213.0,0.615,4.658,15.0
3437776,K00549.02,0,0.0,0.635587392,28.58,2587.0,10637.41,5671.0,1.608,4.075,14.565
4165473,K00550.01,2,1.0,13.02363236,2.3,743.0,71.85,5627.0,0.945,4.453,14.07
4270253,K00551.01,2,1.0,11.6370303,2.9,857.0,127.46,5576.0,1.198,4.257,14.943
5544450,K03226.02,1,0.995,6.93650854,1.51,1305.0,687.21,6615.0,1.574,4.173,12.209
4270253,K00551.02,2,1.0,5.68798675,2.76,1088.0,330.44,5576.0,1.198,4.257,14.943
5122112,K00552.01,0,0.059,3.055171082,35.24,1358.0,804.33,6237.0,0.987,4.426,14.741
10973664,K00601.01,2,1.0,5.40426917,2.85,1073.0,312.93,6122.0,0.964,4.487,14.697
10973664,K00601.02,2,1.0,11.67894236,4.17,830.0,112.07,6122.0,0.964,4.487,14.697
10973664,K00601.03,2,1.0,1.208462378,1.64,1767.0,2307.65,6122.0,0.964,4.487,14.697
9141746,K00929.02,2,0.994,2.85188338,1.23,1398.0,903.77,6123.0,1.107,4.413,15.649
12459913,K00602.01,2,1.0,12.91385906,2.49,849.0,122.66,6253.0,0.997,4.41,14.647
6462863,K00094.03,2,0.953,54.31996151,6.07,584.0,27.4,6181.0,1.331,4.234,12.205
5779852,K00449.01,0,0.0,252.0792347,41.07,318.0,2.42,6348.0,1.014,4.434,14.183
6042214,K00450.01,0,0.0,27.04627886,3.54,636.0,38.62,6332.0,0.915,4.516,14.173
6200715,K00451.01,0,0.0,3.723560726,3.46,1401.0,910.65,6535.0,1.181,4.373,14.93
8226050,K01910.02,1,0.949,18.3848331,1.15,587.0,27.99,5083.0,0.872,4.468,14.685
6291033,K00452.01,2,1.0,3.705991661,2.43,1281.0,637.42,6187.0,1.034,4.409,14.641
6889235,K00074.01,0,0.0,5.188671659,5.2,2118.0,4750.81,9523.0,1.941,4.205,10.96
6758917,K00453.01,0,0.001,2.236100588,55.59,1255.0,586.38,5708.0,0.795,4.578,14.549
5461440,K00504.01,2,0.932,40.606895,2.67,521.0,17.4,5538.0,1.027,4.384,14.56
5689351,K00505.01,2,1.0,13.76710058,2.24,595.0,29.55,5001.0,0.76,4.582,14.194
6779260,K02678.02,1,0.976,2.2165905,0.48,1215.0,515.27,5397.0,0.831,4.543,11.799
5689351,K00505.02,2,0.996,6.1954595,1.37,776.0,85.77,5001.0,0.76,4.582,14.194
5689351,K00505.03,2,1.0,3.25058201,1.19,962.0,202.09,5001.0,0.76,4.582,14.194
5689351,K00505.04,2,0.998,8.34819209,1.45,702.0,57.48,5001.0,0.76,4.582,14.194
5303551,K00553.01,0,0.0,2.399069173,1.78,1354.0,792.76,5654.0,1.001,4.395,14.888
5443837,K00554.01,1,1.0,3.65849707,14.61,1583.0,1486.35,5857.0,1.822,3.972,14.545
7692093,K03337.02,0,0.146,91.172033,1.58,360.0,3.96,5552.0,0.836,4.562,15.927
5709725,K00555.01,2,1.0,3.701765401,1.63,1050.0,286.23,5252.0,0.898,4.442,14.759
5709725,K00555.02,2,0.97,86.4943704,3.07,367.0,4.29,5252.0,0.898,4.442,14.759
7700871,K00088.01,0,0.0,5.17968868,18.91,972.0,211.06,5761.0,0.815,4.548,11.871
9946525,K00398.01,2,0.963,51.84688984,8.73,413.0,6.9,5227.0,0.838,4.535,15.342
9946525,K00398.02,2,1.0,4.180048081,3.44,957.0,197.81,5227.0,0.838,4.535,15.342
2716853,K01022.02,0,0.04,68.832195,2.35,411.0,6.71,5687.0,0.86,4.538,15.762
9946525,K00398.03,2,1.0,1.729367077,1.82,1284.0,643.54,5227.0,0.838,4.535,15.342
7289157,K00399.01,0,0.0,5.26640614,38.05,1163.0,431.87,5916.0,1.175,4.296,12.947
2695110,K00400.01,0,0.0,44.18938922,14.0,537.0,19.73,6061.0,0.968,4.438,14.882
7098355,K00454.01,2,1.0,29.00789166,2.64,498.0,14.59,5295.0,0.801,4.566,14.805
7101828,K00455.01,0,0.0,47.878243,8.15,317.0,2.38,4254.0,0.624,4.634,14.261
2832589,K01942.02,1,1.0,2.433703498,1.66,1112.0,362.64,5251.0,0.778,4.592,15.409
7269974,K00456.01,2,1.0,13.69942266,3.85,771.0,83.6,5541.0,1.089,4.332,14.619
7269974,K00456.02,2,1.0,4.309381978,1.89,1134.0,390.76,5541.0,1.089,4.332,14.619
7440748,K00457.01,2,1.0,4.9213639,2.14,868.0,134.02,5076.0,0.799,4.55,14.196
5689351,K00505.05,2,0.981,87.0912594,2.95,321.0,2.52,5001.0,0.76,4.582,14.194
5780715,K00506.01,0,0.9,1.583160478,3.27,1619.0,1625.93,6063.0,1.012,4.476,14.731
10793172,K02871.04,1,0.949,7.9788198,0.99,927.0,174.85,5553.0,1.098,4.33,14.754
5812960,K00507.01,2,1.0,18.49234792,3.34,603.0,31.27,5289.0,0.838,4.477,14.915
6266741,K00508.01,2,1.0,7.930583519,3.05,899.0,154.36,5674.0,1.032,4.446,14.387
10187017,K00082.04,2,1.0,7.07136119,0.63,719.0,63.11,4900.0,0.741,4.602,11.492
5738496,K00556.01,0,0.0,9.50150926,25.77,843.0,119.55,5938.0,0.908,4.518,14.799
5774349,K00557.01,2,1.0,15.65563866,2.55,623.0,35.62,5185.0,0.837,4.484,14.97
10285631,K00331.02,1,0.881,10.52286678,23.26,1008.0,243.72,5548.0,1.614,4.038,13.497
5978361,K00558.01,2,1.0,9.17858526,2.3,753.0,76.14,5506.0,0.788,4.584,14.874
6422367,K00559.01,0,0.4808294015396076,4.33144839,1.07,939.0,183.62,5344.0,0.728,4.55,14.791
6501635,K00560.01,2,1.0,23.67513153,2.76,528.0,18.38,5309.0,0.781,4.588,14.721
3217264,K00401.01,2,1.0,29.19899219,4.15,540.0,20.05,5376.0,0.94,4.462,14.001
3217264,K00401.02,2,1.0,160.0191598,4.28,306.0,2.08,5376.0,0.94,4.462,14.001
8554498,K00005.02,0,0.4808294015396076,7.05185637,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,11.665
6850504,K00070.01,2,1.0,10.854095934,2.99,765.0,80.88,5465.0,0.925,4.449,12.498
3217264,K00401.03,2,0.997,55.3291399,1.67,436.0,8.55,5376.0,0.94,4.462,14.001
3342592,K00402.01,0,0.0,17.177328207,15.29,720.0,63.7,6032.0,0.973,4.485,14.923
7440748,K00457.02,2,1.0,7.064252021,2.37,769.0,82.76,5076.0,0.799,4.55,14.196
7504328,K00458.01,1,0.933,53.71798494,155.12,1550.0,1363.11,4959.0,21.449,2.332,14.708
8219268,K02133.02,0,0.029,43.501748,10.1,996.0,232.53,4604.0,6.221,2.936,12.495
7977197,K00459.01,2,1.0,19.44639139,3.24,681.0,50.73,5815.0,0.954,4.421,14.248
7977197,K00459.02,2,1.0,6.91986988,1.39,961.0,201.41,5815.0,0.954,4.421,14.248
